Rk_x,Player,Age_x,Team,Pos_x,G_x,GS_x,MP_x,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Player-additional_x,Rk_y,Age_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Player-additional_y
580,Sam Hauser,25.0,BOS,SF,80.0,8.0,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.631,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,,hausesa01,580,25.0,SF,80.0,8.0,1290.0,12.7,0.634,0.846,0.043,3.0,14.1,8.6,7.6,1.1,1.4,6.9,14.7,1.8,1.6,3.4,0.128,0.6,0.4,1.0,1.0,,hausesa01
581,Sam Merrill,26.0,CLE,SG,5.0,0.0,11.8,1.8,4.4,0.409,1.0,3.6,0.278,0.8,0.8,1.0,0.523,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,,merrisa01,581,26.0,SG,5.0,0.0,59.0,15.5,0.546,0.818,0.091,0.0,18.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.1,0.2,0.16,-1.2,2.5,1.2,0.0,,merrisa01
582,Sandro Mamukelashvili,23.0,MIL,C,24.0,0.0,9.0,0.8,2.4,0.328,0.3,1.3,0.219,0.5,1.1,0.462,0.388,0.5,0.8,0.667,0.8,1.6,2.3,0.7,0.2,0.2,0.4,0.8,2.4,,mamuksa01,584,23.0,C,24.0,0.0,217.0,8.5,0.432,0.552,0.31,9.0,17.6,13.4,9.3,0.9,1.9,12.0,14.5,-0.1,0.3,0.2,0.049,-4.0,0.4,-3.6,-0.1,,mamuksa01
583,Sandro Mamukelashvili,23.0,2TM,C,43.0,7.0,15.3,2.3,5.3,0.422,0.7,2.3,0.303,1.6,3.0,0.511,0.487,0.9,1.3,0.684,1.6,2.7,4.3,1.4,0.3,0.3,0.8,1.2,6.1,,mamuksa01,582,23.0,C,43.0,7.0,660.0,13.4,0.516,0.43,0.248,11.2,19.0,15.1,12.8,1.0,1.5,12.1,18.2,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1,,mamuksa01
584,Sandro Mamukelashvili,23.0,SAS,C,19.0,7.0,23.3,4.1,9.1,0.453,1.2,3.5,0.343,2.9,5.5,0.524,0.52,1.4,2.1,0.692,2.7,4.1,6.8,2.4,0.5,0.4,1.4,1.7,10.8,,mamuksa01,583,23.0,C,19.0,7.0,443.0,15.9,0.545,0.39,0.227,12.3,19.7,15.9,14.6,1.1,1.3,12.1,20.1,0.4,0.2,0.6,0.07,0.3,-2.1,-1.8,0.0,,mamuksa01
585,Santi Aldama,22.0,MEM,PF,77.0,20.0,21.8,3.2,6.8,0.47,1.2,3.5,0.353,2.0,3.4,0.591,0.56,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,,aldamsa01,585,22.0,PF,77.0,20.0,1682.0,13.9,0.591,0.507,0.274,5.4,18.0,11.7,7.6,1.3,2.6,9.3,16.0,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,,aldamsa01
586,Scottie Barnes,21.0,TOR,SF,77.0,76.0,34.8,6.0,13.2,0.456,0.8,2.9,0.281,5.2,10.3,0.505,0.487,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3,,barnesc01,586,21.0,SF,77.0,76.0,2678.0,15.5,0.524,0.22,0.242,7.1,15.2,10.8,20.0,1.5,2.2,12.0,20.3,2.3,2.7,5.0,0.09,0.5,-0.1,0.4,1.6,,barnesc01
587,Scotty Pippen Jr.,22.0,LAL,PG,6.0,0.0,5.3,0.7,2.0,0.333,0.2,0.5,0.333,0.5,1.5,0.333,0.375,0.8,1.5,0.556,0.3,0.3,0.7,0.3,0.3,0.2,0.3,0.5,2.3,,pippesc02,587,22.0,PG,6.0,0.0,32.0,9.6,0.439,0.25,0.75,6.9,6.5,6.7,8.2,3.0,2.6,11.1,23.7,-0.1,0.0,0.0,-0.017,-5.1,-0.8,-5.9,0.0,,pippesc02
588,Serge Ibaka,33.0,MIL,C,16.0,0.0,11.6,1.6,3.4,0.481,0.4,1.1,0.333,1.3,2.3,0.556,0.537,0.5,0.8,0.615,0.9,1.8,2.8,0.3,0.1,0.4,0.7,1.4,4.1,,ibakase01,588,33.0,C,16.0,0.0,185.0,9.8,0.553,0.333,0.241,8.8,15.7,12.4,2.9,0.5,3.1,15.6,16.1,0.0,0.2,0.2,0.058,-4.6,0.0,-4.5,-0.1,,ibakase01
589,Seth Curry,32.0,BRK,SG,61.0,7.0,19.9,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.568,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,,curryse01,589,32.0,SG,61.0,7.0,1211.0,12.3,0.593,0.517,0.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0.0,,curryse01
590,Shaedon Sharpe,19.0,POR,SG,80.0,15.0,22.2,3.8,8.1,0.472,1.3,3.5,0.36,2.6,4.6,0.559,0.551,0.9,1.3,0.714,0.8,2.2,3.0,1.2,0.5,0.3,1.0,1.7,9.9,,sharpsh01,590,19.0,SG,80.0,15.0,1779.0,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,,sharpsh01
591,Shai Gilgeous-Alexander,24.0,OKC,PG,68.0,68.0,35.5,10.4,20.3,0.51,0.9,2.5,0.345,9.5,17.8,0.533,0.531,9.8,10.9,0.905,0.9,4.0,4.8,5.5,1.6,1.0,2.8,2.8,31.4,MVP-5CPOY-7ASNBA1,gilgesh01,591,24.0,PG,68.0,68.0,2416.0,27.2,0.626,0.122,0.535,2.6,12.2,7.3,25.7,2.2,2.5,10.1,32.8,8.4,3.0,11.4,0.226,5.7,1.5,7.3,5.6,MVP-5CPOY-7ASNBA1,gilgesh01
592,Shake Milton,26.0,PHI,SG,76.0,11.0,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,,miltosh01,592,26.0,SG,76.0,11.0,1567.0,12.7,0.575,0.294,0.231,3.0,11.3,7.2,22.3,0.8,0.8,14.5,18.5,1.6,1.2,2.9,0.087,-1.0,-0.9,-2.0,0.0,,miltosh01
593,Shaquille Harrison,29.0,POR,SG,5.0,0.0,24.0,3.0,7.2,0.417,0.6,2.0,0.3,2.4,5.2,0.462,0.458,2.2,3.0,0.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,,harrish01,593,29.0,SG,5.0,0.0,120.0,17.9,0.516,0.278,0.417,1.0,20.3,10.5,34.9,4.5,1.5,12.3,17.6,0.2,0.2,0.3,0.137,-2.5,2.6,0.1,0.1,,harrish01
594,Simone Fontecchio,27.0,UTA,SF,52.0,6.0,14.7,2.2,6.0,0.369,1.2,3.7,0.33,1.0,2.3,0.43,0.47,0.7,0.8,0.795,0.6,1.1,1.7,0.8,0.3,0.2,0.8,1.2,6.3,,fontesi01,594,27.0,SF,52.0,6.0,766.0,8.0,0.495,0.612,0.141,4.4,7.7,6.1,7.5,0.9,0.9,10.5,20.2,-0.4,0.3,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6,,fontesi01
595,Skylar Mays,25.0,POR,PG,6.0,6.0,31.5,5.7,11.3,0.5,2.0,4.3,0.462,3.7,7.0,0.524,0.588,2.0,2.2,0.923,0.3,2.8,3.2,8.3,1.0,0.2,1.7,1.8,15.3,,mayssk01,595,25.0,PG,6.0,6.0,189.0,19.4,0.624,0.382,0.191,1.2,10.4,5.8,40.0,1.5,0.5,11.9,19.3,0.6,0.1,0.7,0.171,2.1,-2.1,0.0,0.1,,mayssk01
596,Spencer Dinwiddie,29.0,2TM,SG,79.0,79.0,34.5,5.8,13.3,0.438,2.3,6.2,0.369,3.5,7.1,0.498,0.524,3.4,4.2,0.812,0.4,3.1,3.4,6.5,0.8,0.3,1.8,2.4,17.3,,dinwisp01,596,29.0,SG,79.0,79.0,2725.0,16.0,0.573,0.467,0.314,1.2,10.2,5.7,28.1,1.2,0.8,10.8,22.1,4.5,1.8,6.3,0.111,1.6,-0.9,0.7,1.8,,dinwisp01
597,Spencer Dinwiddie,29.0,BRK,PG,26.0,26.0,35.3,5.5,13.7,0.404,1.7,5.7,0.289,3.9,8.0,0.488,0.465,3.8,4.7,0.797,0.3,3.8,4.1,9.1,1.1,0.3,2.1,2.4,16.5,,dinwisp01,598,29.0,PG,26.0,26.0,917.0,15.8,0.523,0.419,0.346,1.1,11.7,6.6,36.5,1.5,0.7,11.8,22.5,1.2,0.8,2.0,0.103,0.7,-0.5,0.2,0.5,,dinwisp01
598,Spencer Dinwiddie,29.0,DAL,SG,53.0,53.0,34.1,6.0,13.1,0.455,2.6,6.4,0.405,3.4,6.7,0.504,0.555,3.2,3.9,0.821,0.4,2.7,3.1,5.3,0.7,0.3,1.7,2.3,17.7,,dinwisp01,597,29.0,SG,53.0,53.0,1808.0,16.1,0.599,0.491,0.298,1.2,9.4,5.2,23.8,1.1,0.8,10.3,21.9,3.3,1.0,4.3,0.114,2.0,-1.2,0.9,1.3,,dinwisp01
599,Stanley Johnson,26.0,SAS,SF,30.0,0.0,15.6,2.2,4.1,0.533,0.6,1.3,0.45,1.6,2.7,0.573,0.607,0.9,1.3,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6,5.8,,johnsst04,599,26.0,SF,30.0,0.0,469.0,13.5,0.625,0.328,0.32,4.9,17.7,11.1,19.0,1.6,1.1,19.2,15.2,0.5,0.3,0.7,0.076,-0.8,-0.2,-1.0,0.1,,johnsst04
600,Stanley Umude,23.0,DET,SG,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,,umudest01,600,23.0,SG,1.0,0.0,2.0,65.6,0.532,1.0,2.0,0.0,0.0,0.0,0.0,24.2,44.1,0.0,40.0,0.0,0.0,0.0,0.626,15.9,32.7,48.6,0.0,,umudest01
601,Stephen Curry,34.0,GSW,PG,56.0,56.0,34.7,10.0,20.2,0.493,4.9,11.4,0.427,5.1,8.8,0.579,0.614,4.6,5.0,0.915,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4,MVP-9CPOY-9ASNBA2,curryst01,601,34.0,PG,56.0,56.0,1941.0,24.1,0.656,0.564,0.248,2.3,16.8,9.7,30.0,1.3,0.9,12.5,31.0,5.8,2.0,7.8,0.192,7.5,0.1,7.5,4.7,MVP-9CPOY-9ASNBA2,curryst01
602,Sterling Brown,27.0,LAL,SF,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.8,1.3,2.0,0.5,0.8,0.0,0.0,1.0,0.0,,brownst02,602,27.0,SF,4.0,0.0,24.0,7.0,0.0,0.5,0.0,13.9,21.6,17.8,9.4,5.9,0.0,0.0,7.0,0.0,0.1,0.0,0.04,-7.7,4.3,-3.3,0.0,,brownst02
603,Steven Adams,29.0,MEM,C,42.0,42.0,27.0,3.7,6.3,0.597,0.0,0.0,0.0,3.7,6.2,0.599,0.597,1.1,3.1,0.364,5.1,6.5,11.5,2.3,0.9,1.1,1.9,2.3,8.6,,adamsst01,603,29.0,C,42.0,42.0,1133.0,17.5,0.564,0.004,0.49,20.1,25.3,22.7,11.2,1.5,3.7,19.8,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,,adamsst01
604,Svi Mykhailiuk,25.0,NYK,SF,13.0,0.0,3.1,0.5,0.9,0.5,0.5,0.8,0.6,0.0,0.2,0.0,0.75,0.2,0.4,0.6,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.1,1.6,,mykhasv01,604,25.0,SF,13.0,0.0,40.0,15.8,0.739,0.833,0.417,0.0,19.3,9.6,3.5,1.2,0.0,12.3,17.4,0.1,0.0,0.1,0.141,3.6,0.5,4.1,0.1,,mykhasv01
605,Svi Mykhailiuk,25.0,2TM,SF,32.0,8.0,14.6,2.4,5.4,0.445,1.3,3.1,0.424,1.1,2.3,0.473,0.566,0.8,1.2,0.667,0.5,1.2,1.7,1.7,0.5,0.1,0.8,0.7,6.9,,mykhasv01,606,25.0,SF,32.0,8.0,468.0,14.0,0.584,0.572,0.225,3.4,8.9,6.1,16.5,1.5,0.7,11.2,19.3,0.5,0.3,0.8,0.081,0.5,-0.7,-0.1,0.2,,mykhasv01
606,Svi Mykhailiuk,25.0,CHO,SF,19.0,8.0,22.5,3.7,8.5,0.441,1.9,4.7,0.404,1.8,3.8,0.486,0.553,1.2,1.8,0.676,0.8,1.6,2.4,2.7,0.7,0.2,1.2,1.2,10.6,,mykhasv01,605,25.0,SF,19.0,8.0,428.0,13.8,0.571,0.553,0.211,3.7,7.9,5.7,17.7,1.6,0.8,11.1,19.5,0.4,0.3,0.7,0.076,0.3,-0.8,-0.5,0.2,,mykhasv01
607,T.J. McConnell,30.0,IND,PG,75.0,6.0,20.3,3.8,6.9,0.543,0.3,0.8,0.441,3.4,6.2,0.556,0.568,0.8,0.9,0.853,0.6,2.5,3.1,5.3,1.1,0.1,1.9,1.4,8.7,,mccontj01,607,30.0,PG,75.0,6.0,1526.0,16.8,0.59,0.113,0.131,3.3,13.7,8.5,37.9,2.5,0.6,20.6,19.1,1.9,1.2,3.1,0.098,0.4,0.1,0.5,1.0,,mccontj01
608,T.J. Warren,29.0,2TM,PF,42.0,0.0,16.4,3.1,6.4,0.489,0.5,1.6,0.328,2.6,4.8,0.542,0.53,0.7,0.8,0.8,0.6,2.3,2.9,1.0,0.5,0.3,0.5,1.5,7.5,,warretj01,610,29.0,PF,42.0,0.0,687.0,13.5,0.55,0.248,0.13,4.2,15.4,9.8,8.7,1.6,1.5,6.5,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2.0,0.0,,warretj01
609,T.J. Warren,29.0,BRK,PF,26.0,0.0,18.8,3.9,7.7,0.51,0.6,1.8,0.333,3.3,5.8,0.566,0.55,1.0,1.3,0.818,0.5,2.3,2.8,1.1,0.6,0.3,0.7,1.7,9.5,,warretj01,609,29.0,PF,26.0,0.0,490.0,14.3,0.576,0.24,0.165,3.1,13.2,8.3,9.1,1.5,1.2,7.3,20.9,0.3,0.5,0.8,0.081,-1.4,-0.6,-2.0,0.0,,warretj01
610,T.J. Warren,29.0,PHO,SF,16.0,0.0,12.3,1.9,4.4,0.429,0.4,1.2,0.316,1.5,3.2,0.471,0.471,0.1,0.1,0.5,0.8,2.3,3.1,0.7,0.4,0.3,0.2,1.3,4.2,,warretj01,608,29.0,SF,16.0,0.0,197.0,11.6,0.473,0.271,0.029,7.2,20.7,13.8,7.7,1.7,2.3,4.1,16.0,0.0,0.3,0.3,0.08,-2.5,0.6,-1.9,0.0,,warretj01
611,Taj Gibson,37.0,WAS,C,49.0,2.0,9.8,1.3,2.6,0.52,0.2,0.5,0.333,1.2,2.1,0.564,0.552,0.6,0.9,0.714,0.7,1.2,1.9,0.7,0.3,0.2,0.5,1.7,3.4,,gibsota01,611,37.0,C,49.0,2.0,480.0,11.4,0.585,0.192,0.336,7.7,13.6,10.8,9.6,1.5,2.1,15.3,15.3,0.4,0.5,0.8,0.082,-3.6,0.5,-3.2,-0.1,,gibsota01
612,Talen Horton-Tucker,22.0,UTA,SG,65.0,20.0,20.2,4.0,9.4,0.419,0.9,3.1,0.286,3.1,6.3,0.485,0.467,1.9,2.6,0.75,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,,hortota01,612,22.0,SG,65.0,20.0,1313.0,13.7,0.508,0.331,0.274,3.4,13.7,8.6,27.4,1.5,1.9,15.5,25.9,-0.3,1.1,0.8,0.029,-1.1,-0.5,-1.6,0.2,,hortota01
613,Tari Eason,21.0,HOU,PF,82.0,5.0,21.5,3.6,8.0,0.448,0.7,2.1,0.343,2.9,6.0,0.486,0.493,1.3,1.8,0.752,2.4,3.7,6.0,1.1,1.2,0.6,1.2,2.3,9.3,,easonta01,613,21.0,PF,82.0,5.0,1767.0,15.2,0.525,0.261,0.22,12.0,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,,easonta01
614,Taurean Prince,28.0,MIN,PF,54.0,4.0,22.1,3.3,7.0,0.467,1.4,3.6,0.381,1.9,3.4,0.557,0.565,1.2,1.4,0.844,0.3,2.2,2.4,1.6,0.5,0.3,1.3,2.3,9.1,,princta02,614,28.0,PF,54.0,4.0,1192.0,10.0,0.597,0.512,0.203,1.4,10.8,6.2,9.6,1.1,1.1,14.3,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,,princta02
615,Terance Mann,26.0,LAC,SG,81.0,36.0,23.1,3.4,6.5,0.519,1.0,2.4,0.389,2.4,4.0,0.598,0.593,1.1,1.5,0.78,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,,mannte01,615,26.0,SG,81.0,36.0,1872.0,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14.0,1.1,1.0,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8,,mannte01
616,Terence Davis,25.0,SAC,SG,64.0,5.0,13.1,2.4,5.7,0.423,1.4,3.8,0.366,1.0,1.9,0.537,0.545,0.5,0.7,0.791,0.3,1.9,2.2,1.0,0.7,0.2,0.8,1.6,6.7,,daviste02,616,25.0,SG,64.0,5.0,841.0,12.9,0.563,0.668,0.118,2.7,16.1,9.4,11.1,2.4,1.2,12.2,22.2,0.0,0.9,0.9,0.054,-1.3,-0.3,-1.5,0.1,,daviste02
617,Terrence Ross,31.0,2TM,SG,63.0,9.0,21.1,3.2,7.4,0.43,1.5,4.1,0.368,1.7,3.3,0.507,0.532,0.4,0.5,0.794,0.3,2.1,2.4,1.5,0.6,0.2,0.7,1.5,8.3,,rosste01,618,31.0,SG,63.0,9.0,1330.0,10.2,0.544,0.555,0.073,1.8,11.2,6.5,10.2,1.3,0.7,8.2,16.8,0.5,1.2,1.6,0.059,-1.8,-0.3,-2.1,0.0,,rosste01
618,Terrence Ross,31.0,ORL,SG,42.0,9.0,22.5,3.1,7.1,0.431,1.5,3.8,0.381,1.6,3.3,0.489,0.533,0.4,0.5,0.75,0.2,1.8,2.0,1.3,0.6,0.2,0.9,1.3,8.0,,rosste01,619,31.0,SG,42.0,9.0,944.0,8.6,0.543,0.535,0.067,1.2,9.0,5.1,8.1,1.3,0.8,10.7,15.7,-0.1,0.7,0.6,0.032,-2.7,-0.4,-3.1,-0.3,,rosste01
619,Terrence Ross,31.0,PHO,SG,21.0,0.0,18.4,3.4,7.9,0.428,1.6,4.7,0.347,1.8,3.2,0.544,0.53,0.6,0.7,0.857,0.6,2.7,3.3,2.0,0.5,0.1,0.3,2.1,9.0,,rosste01,617,31.0,SG,21.0,0.0,386.0,14.2,0.546,0.59,0.084,3.4,16.7,9.9,15.4,1.3,0.5,3.4,19.7,0.6,0.4,1.0,0.127,0.3,0.2,0.5,0.2,,rosste01
620,Terry Rozier,28.0,CHO,SG,63.0,63.0,35.3,7.8,18.9,0.415,2.6,8.0,0.327,5.2,10.8,0.48,0.484,2.8,3.5,0.809,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,21.1,,roziete01,620,28.0,SG,63.0,63.0,2221.0,14.7,0.517,0.425,0.185,2.4,10.2,6.2,22.7,1.6,0.6,9.4,26.9,0.1,1.6,1.7,0.037,0.6,-1.1,-0.6,0.8,,roziete01
621,Terry Taylor,23.0,CHI,PF,5.0,0.0,7.2,1.8,2.0,0.9,0.2,0.2,1.0,1.6,1.8,0.889,0.95,0.2,0.8,0.25,1.0,0.6,1.6,0.0,0.0,0.2,0.0,0.4,4.0,,taylote01,623,23.0,PF,5.0,0.0,36.0,25.0,0.85,0.1,0.4,16.0,9.3,12.6,0.0,0.0,2.7,0.0,14.5,0.2,0.0,0.2,0.262,4.6,-0.9,3.7,0.1,,taylote01
622,Terry Taylor,23.0,2TM,PF,31.0,2.0,8.5,1.3,2.4,0.52,0.2,0.6,0.263,1.1,1.8,0.607,0.553,0.2,0.4,0.545,0.9,0.6,1.5,0.3,0.1,0.2,0.3,0.8,2.9,,taylote01,621,23.0,PF,31.0,2.0,264.0,11.0,0.557,0.253,0.147,11.4,8.4,9.9,5.1,0.5,2.0,10.1,14.2,0.2,0.1,0.3,0.054,-2.3,-1.8,-4.1,-0.1,,taylote01
623,Terry Taylor,23.0,IND,PF,26.0,2.0,8.8,1.2,2.5,0.462,0.2,0.7,0.222,1.0,1.8,0.553,0.492,0.2,0.3,0.714,0.8,0.7,1.5,0.4,0.1,0.2,0.3,0.9,2.7,,taylote01,622,23.0,PF,26.0,2.0,228.0,8.8,0.507,0.277,0.108,10.7,8.3,9.5,5.9,0.6,1.9,11.7,14.2,0.0,0.1,0.1,0.021,-3.4,-1.9,-5.3,-0.2,,taylote01
624,Thaddeus Young,34.0,TOR,PF,54.0,9.0,14.7,2.0,3.7,0.545,0.1,0.6,0.176,1.9,3.0,0.622,0.561,0.3,0.5,0.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6,4.4,,youngth01,624,34.0,PF,54.0,9.0,795.0,14.1,0.573,0.172,0.131,9.4,14.6,11.8,12.9,3.4,0.6,16.7,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4,,youngth01
625,Thanasis Antetokounmpo,30.0,MIL,PF,37.0,0.0,5.6,0.5,1.2,0.435,0.0,0.2,0.0,0.5,1.0,0.526,0.435,0.3,0.6,0.5,0.4,0.8,1.2,0.4,0.1,0.1,0.3,0.6,1.4,,antetth01,625,30.0,PF,37.0,0.0,206.0,6.7,0.458,0.174,0.478,7.9,14.1,11.1,9.3,0.7,1.2,17.7,13.8,-0.1,0.2,0.1,0.022,-6.5,-1.1,-7.6,-0.3,,antetth01
626,Theo Pinson,27.0,DAL,SG,40.0,1.0,8.1,0.8,2.2,0.356,0.6,1.6,0.355,0.2,0.6,0.36,0.483,0.3,0.3,0.846,0.3,1.3,1.6,1.2,0.2,0.0,0.3,0.9,2.4,,pinsoth01,626,27.0,SG,40.0,1.0,323.0,10.1,0.512,0.713,0.149,3.6,19.3,11.4,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.5,0.071,-2.5,-0.9,-3.4,-0.1,,pinsoth01
627,Thomas Bryant,25.0,2TM,C,59.0,26.0,18.3,3.9,6.3,0.623,0.4,1.0,0.441,3.5,5.3,0.658,0.659,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,,bryanth01,629,25.0,C,59.0,26.0,1081.0,19.7,0.682,0.16,0.341,8.9,24.6,17.0,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7,,bryanth01
628,Thomas Bryant,25.0,LAL,C,41.0,25.0,21.4,4.8,7.3,0.654,0.5,1.2,0.44,4.3,6.1,0.697,0.691,2.0,2.6,0.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,1.9,12.1,,bryanth01,627,25.0,C,41.0,25.0,876.0,21.5,0.712,0.166,0.359,8.5,25.1,17.1,5.0,0.8,2.2,7.4,18.2,2.7,1.2,3.8,0.211,2.4,-0.1,2.3,0.9,,bryanth01
629,Thomas Bryant,25.0,DEN,C,18.0,1.0,11.4,1.8,3.8,0.485,0.2,0.5,0.444,1.6,3.3,0.492,0.515,0.7,1.0,0.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,1.4,4.6,,bryanth01,628,25.0,C,18.0,1.0,205.0,11.8,0.547,0.132,0.265,11.0,22.4,16.8,1.3,0.5,3.0,11.6,18.2,0.0,0.2,0.3,0.066,-4.4,-2.2,-6.6,-0.2,,bryanth01
630,Théo Maledon,21.0,CHO,PG,44.0,7.0,19.4,2.3,5.8,0.402,0.6,2.2,0.295,1.7,3.6,0.465,0.457,1.4,1.7,0.851,0.3,2.5,2.8,3.5,0.8,0.3,1.3,1.4,6.7,,maledth01,630,21.0,PG,44.0,7.0,854.0,11.6,0.515,0.374,0.291,1.7,13.9,7.7,24.2,2.1,1.2,17.1,17.0,0.0,0.9,0.8,0.047,-3.0,0.5,-2.5,-0.1,,maledth01
631,Tim Hardaway Jr.,30.0,DAL,SF,71.0,45.0,30.3,4.8,11.9,0.401,3.0,7.7,0.385,1.8,4.2,0.431,0.527,1.8,2.3,0.77,0.3,3.2,3.5,1.8,0.7,0.2,0.8,1.7,14.4,,hardati02,631,30.0,SF,71.0,45.0,2152.0,12.1,0.554,0.649,0.195,1.1,12.6,6.8,9.0,1.1,0.5,6.1,20.6,1.0,1.3,2.3,0.051,-0.3,-1.5,-1.8,0.1,,hardati02
632,Tobias Harris,30.0,PHI,SF,74.0,74.0,32.9,5.7,11.4,0.501,1.7,4.4,0.389,4.0,7.0,0.57,0.575,1.5,1.7,0.876,0.9,4.8,5.7,2.5,0.9,0.5,1.2,2.0,14.7,,harrito02,632,30.0,SF,74.0,74.0,2436.0,14.8,0.602,0.383,0.153,3.3,17.0,10.3,11.4,1.4,1.5,9.0,18.2,3.1,2.8,5.9,0.116,0.6,0.1,0.7,1.7,,harrito02
633,Tony Bradley,25.0,CHI,C,12.0,0.0,2.8,0.5,1.0,0.5,0.3,0.4,0.6,0.3,0.6,0.429,0.625,0.3,0.3,1.0,0.1,0.8,0.9,0.1,0.1,0.1,0.1,0.2,1.6,,bradlto01,633,25.0,C,12.0,0.0,33.0,21.7,0.69,0.417,0.333,3.5,33.8,18.9,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.2,0.22,4.4,0.5,4.9,0.1,,bradlto01
634,Torrey Craig,32.0,PHO,PF,79.0,60.0,24.7,2.9,6.3,0.456,1.3,3.2,0.395,1.6,3.1,0.518,0.556,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,,craigto01,634,32.0,PF,79.0,60.0,1948.0,11.6,0.566,0.506,0.09,8.1,16.3,12.1,7.9,1.3,2.9,12.3,13.0,1.5,2.5,4.0,0.098,-1.3,0.7,-0.6,0.7,,craigto01
635,Trae Young,24.0,ATL,PG,73.0,73.0,34.8,8.2,19.0,0.429,2.1,6.3,0.335,6.1,12.7,0.476,0.485,7.8,8.8,0.886,0.8,2.2,3.0,10.2,1.1,0.1,4.1,1.4,26.2,,youngtr01,635,24.0,PG,73.0,73.0,2541.0,22.0,0.573,0.331,0.46,2.4,7.0,4.7,42.5,1.5,0.3,15.2,32.6,5.3,1.4,6.7,0.126,5.3,-2.0,3.3,3.4,,youngtr01
636,Tre Jones,23.0,SAS,PG,68.0,65.0,29.2,5.0,10.9,0.459,0.7,2.3,0.285,4.4,8.6,0.506,0.489,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,,jonestr01,636,23.0,PG,68.0,65.0,1984.0,16.0,0.534,0.213,0.231,3.0,10.8,6.7,31.5,2.1,0.4,11.8,19.3,2.6,0.8,3.4,0.082,-0.2,-0.8,-1.0,0.5,,jonestr01
